case_id,analyst_id,analyst_name,assigned_date,allocation_status,manager_override
C00371,A007,Michael Doyle,2026-06-06 13:06:08.826455,Completed,1
C00372,A018,Kevin Reilly,2026-04-11 13:06:08.826455,Escalated,0
C00373,A001,John Murphy,2026-03-26 13:06:08.826455,Escalated,0
C00374,A004,David Byrne,2026-07-09 13:06:08.827455,Delayed,0
C00375,A009,Conor Flynn,2026-04-04 13:06:08.827455,Completed,1
C00376,A006,Aoife Brennan,2026-05-05 13:06:08.827455,Completed,0
C00377,A006,Aoife Brennan,2025-12-15 13:06:08.827455,Completed,0
C00378,A006,Aoife Brennan,2025-08-09 13:06:08.828454,Delayed,0
C00379,A016,Daniel Clarke,2026-01-22 13:06:08.828454,Delayed,0
C00380,A010,Laura Hughes,2025-08-20 13:06:08.828454,Completed,0
C00381,A012,Rachel McCarthy,2026-07-06 13:06:08.828454,Delayed,1
C00382,A006,Aoife Brennan,2026-03-15 13:06:08.829455,Completed,1
C00383,A004,David Byrne,2026-01-08 13:06:08.829455,Completed,0
C00384,A015,Sophie Bennett,2026-05-23 13:06:08.830058,Completed,0
C00385,A015,Sophie Bennett,2026-01-07 13:06:08.830058,Completed,0
C00386,A001,John Murphy,2026-01-24 13:06:08.830058,Completed,1
C00387,A014,James Fitzgerald,2025-07-24 13:06:08.831266,Completed,1
C00388,A013,Brian O'Sullivan,2026-06-11 13:06:08.831266,Completed,0
C00389,A007,Michael Doyle,2026-01-16 13:06:08.831266,Completed,0
C00390,A004,David Byrne,2026-01-25 13:06:08.832266,Escalated,0
C00391,A001,John Murphy,2026-06-13 13:06:08.832266,Completed,1
C00392,A018,Kevin Reilly,2026-06-07 13:06:08.832266,Completed,0
C00393,A001,John Murphy,2025-09-06 13:06:08.832266,Delayed,0
C00394,A018,Kevin Reilly,2026-06-03 13:06:08.833265,Completed,0
C00395,A016,Daniel Clarke,2026-06-09 13:06:08.833265,Completed,0
C00396,A003,Emma Walsh,2025-11-24 13:06:08.834265,Completed,0
C00397,A010,Laura Hughes,2025-08-09 13:06:08.834265,Delayed,0
C00398,A016,Daniel Clarke,2025-10-10 13:06:08.834265,Escalated,0
C00399,A014,James Fitzgerald,2026-06-10 13:06:08.834265,Delayed,0
C00400,A008,Niamh Ryan,2026-01-31 13:06:08.835266,Completed,1
C00401,A011,Patrick Nolan,2026-06-07 13:06:08.835266,Completed,0
C00402,A012,Rachel McCarthy,2026-01-01 13:06:08.835266,Completed,0
C00403,A013,Brian O'Sullivan,2026-04-16 13:06:08.835266,Completed,1
C00404,A015,Sophie Bennett,2026-06-17 13:06:08.836266,Escalated,0
C00405,A011,Patrick Nolan,2026-04-01 13:06:08.836266,Completed,0
C00406,A011,Patrick Nolan,2026-01-22 13:06:08.836266,Completed,1
C00407,A009,Conor Flynn,2026-01-08 13:06:08.837419,Completed,1
C00408,A001,John Murphy,2025-11-27 13:06:08.837419,Completed,0
C00409,A005,Mark Kelly,2026-04-12 13:06:08.837419,Delayed,1
C00410,A007,Michael Doyle,2025-08-15 13:06:08.838410,Delayed,1
C00411,A001,John Murphy,2025-08-02 13:06:08.838410,Delayed,0
C00412,A008,Niamh Ryan,2026-06-03 13:06:08.838410,Escalated,1
C00413,A007,Michael Doyle,2026-04-16 13:06:08.838410,Completed,0
C00414,A009,Conor Flynn,2025-08-09 13:06:08.839408,Completed,1
C00415,A002,Sarah O'Connor,2025-12-10 13:06:08.839408,Completed,1
C00416,A006,Aoife Brennan,2026-01-01 13:06:08.839408,Completed,0
C00417,A005,Mark Kelly,2025-12-09 13:06:08.839408,Escalated,0
C00418,A010,Laura Hughes,2025-09-13 13:06:08.840409,Completed,1
C00419,A001,John Murphy,2026-05-05 13:06:08.840409,Delayed,0
C00420,A018,Kevin Reilly,2026-03-22 13:06:08.840409,Completed,0
C00421,A010,Laura Hughes,2026-02-24 13:06:08.840409,Completed,1
C00422,A018,Kevin Reilly,2026-07-10 13:06:08.841408,Escalated,0
C00423,A011,Patrick Nolan,2026-03-22 13:06:08.841408,Completed,0
C00424,A016,Daniel Clarke,2025-11-15 13:06:08.841408,Completed,0
C00425,A011,Patrick Nolan,2025-08-05 13:06:08.842393,Completed,0
C00426,A011,Patrick Nolan,2025-08-08 13:06:08.842393,Delayed,0
C00427,A010,Laura Hughes,2025-08-10 13:06:08.842393,Delayed,0
C00428,A006,Aoife Brennan,2025-10-08 13:06:08.843394,Delayed,0
C00429,A003,Emma Walsh,2026-05-07 13:06:08.843394,Completed,0
C00430,A018,Kevin Reilly,2026-05-29 13:06:08.844394,Completed,1
C00431,A016,Daniel Clarke,2025-08-15 13:06:08.844394,Delayed,0
C00432,A004,David Byrne,2025-11-08 13:06:08.844394,Completed,0
C00433,A008,Niamh Ryan,2025-08-10 13:06:08.844394,Completed,1
C00434,A013,Brian O'Sullivan,2026-02-13 13:06:08.845394,Delayed,0
C00435,A007,Michael Doyle,2026-03-09 13:06:08.845394,Completed,1
C00436,A013,Brian O'Sullivan,2025-10-28 13:06:08.845394,Completed,0
C00437,A002,Sarah O'Connor,2025-08-27 13:06:08.845394,Completed,0
C00438,A010,Laura Hughes,2026-01-03 13:06:08.846394,Completed,0
C00439,A003,Emma Walsh,2026-03-17 13:06:08.846394,Escalated,0
C00440,A010,Laura Hughes,2026-01-12 13:06:08.846394,Completed,1
C00441,A007,Michael Doyle,2025-12-29 13:06:08.847394,Completed,0
C00442,A008,Niamh Ryan,2026-01-30 13:06:08.847394,Completed,0
C00443,A010,Laura Hughes,2025-07-16 13:06:08.847394,Completed,1
C00444,A007,Michael Doyle,2026-04-03 13:06:08.847394,Delayed,1
C00445,A014,James Fitzgerald,2026-02-25 13:06:08.847394,Delayed,0
C00446,A011,Patrick Nolan,2025-12-02 13:06:08.848394,Completed,1
C00447,A001,John Murphy,2026-07-09 13:06:08.848394,Delayed,0
C00448,A005,Mark Kelly,2025-11-27 13:06:08.848394,Completed,0
C00449,A016,Daniel Clarke,2026-05-17 13:06:08.849394,Completed,0
C00450,A001,John Murphy,2026-02-04 13:06:08.849394,Completed,0
C00451,A016,Daniel Clarke,2026-01-04 13:06:08.849394,Delayed,0
C00452,A011,Patrick Nolan,2026-04-05 13:06:08.849394,Completed,0
C00453,A016,Daniel Clarke,2026-05-12 13:06:08.850394,Completed,0
C00454,A018,Kevin Reilly,2025-12-01 13:06:08.850394,Completed,0
C00455,A018,Kevin Reilly,2026-01-29 13:06:08.850394,Escalated,0
C00456,A007,Michael Doyle,2025-12-04 13:06:08.851554,Completed,1
C00457,A012,Rachel McCarthy,2025-12-01 13:06:08.851554,Delayed,0
C00458,A010,Laura Hughes,2026-01-30 13:06:08.851554,Escalated,0
C00459,A011,Patrick Nolan,2025-12-09 13:06:08.851554,Completed,0
C00460,A013,Brian O'Sullivan,2026-05-13 13:06:08.852545,Completed,1
C00461,A003,Emma Walsh,2025-11-17 13:06:08.852545,Completed,0
C00462,A011,Patrick Nolan,2026-07-05 13:06:08.852545,Completed,0
C00463,A016,Daniel Clarke,2026-01-24 13:06:08.853544,Escalated,0
C00464,A004,David Byrne,2026-01-29 13:06:08.853544,Completed,0
C00465,A012,Rachel McCarthy,2025-11-16 13:06:08.853544,Completed,1
C00466,A006,Aoife Brennan,2026-02-23 13:06:08.853544,Completed,0
C00467,A012,Rachel McCarthy,2026-01-05 13:06:08.853544,Delayed,0
C00468,A002,Sarah O'Connor,2025-08-13 13:06:08.854528,Escalated,0
C00469,A004,David Byrne,2025-10-26 13:06:08.854528,Completed,1
C00470,A005,Mark Kelly,2025-12-17 13:06:08.854528,Completed,1
C00471,A014,James Fitzgerald,2026-06-19 13:06:08.854528,Completed,1
C00472,A010,Laura Hughes,2025-10-03 13:06:08.855527,Completed,0
C00473,A016,Daniel Clarke,2025-07-19 13:06:08.855527,Completed,0
C00474,A002,Sarah O'Connor,2025-10-17 13:06:08.855527,Completed,0
C00475,A015,Sophie Bennett,2025-12-01 13:06:08.855527,Delayed,1
C00476,A016,Daniel Clarke,2026-04-14 13:06:08.856544,Completed,1
C00477,A014,James Fitzgerald,2025-07-30 13:06:08.856544,Delayed,0
C00478,A007,Michael Doyle,2026-05-17 13:06:08.856544,Completed,0
C00479,A016,Daniel Clarke,2026-01-24 13:06:08.856544,Escalated,0
C00480,A013,Brian O'Sullivan,2026-02-13 13:06:08.857544,Completed,1
C00481,A003,Emma Walsh,2026-04-11 13:06:08.857544,Completed,0
C00482,A012,Rachel McCarthy,2026-01-08 13:06:08.857544,Delayed,1
C00483,A008,Niamh Ryan,2026-02-23 13:06:08.857544,Escalated,1
C00484,A013,Brian O'Sullivan,2026-05-07 13:06:08.858527,Completed,0
C00485,A003,Emma Walsh,2026-01-29 13:06:08.858527,Completed,0
C00486,A002,Sarah O'Connor,2025-12-07 13:06:08.858527,Completed,0
C00487,A003,Emma Walsh,2026-06-16 13:06:08.859530,Completed,0
C00488,A008,Niamh Ryan,2026-04-20 13:06:08.859530,Delayed,0
C00489,A006,Aoife Brennan,2026-02-20 13:06:08.859530,Completed,1
C00490,A011,Patrick Nolan,2025-08-28 13:06:08.860530,Delayed,1
C00491,A018,Kevin Reilly,2026-04-30 13:06:08.860530,Completed,0
C00492,A001,John Murphy,2026-07-04 13:06:08.860530,Completed,1
C00493,A010,Laura Hughes,2025-10-18 13:06:08.861529,Completed,0
C00494,A007,Michael Doyle,2026-04-26 13:06:08.861529,Completed,0
C00495,A009,Conor Flynn,2026-05-04 13:06:08.861529,Delayed,0
C00496,A007,Michael Doyle,2026-01-05 13:06:08.861529,Escalated,0
C00497,A011,Patrick Nolan,2025-12-03 13:06:08.862693,Completed,0
C00498,A016,Daniel Clarke,2026-01-29 13:06:08.862693,Completed,0
C00499,A018,Kevin Reilly,2026-06-19 13:06:08.862693,Completed,0
C00500,A013,Brian O'Sullivan,2025-08-11 13:06:08.863686,Completed,1
C00501,A001,John Murphy,2026-04-21 13:06:08.863686,Completed,0
C00502,A013,Brian O'Sullivan,2025-09-17 13:06:08.863686,Completed,0
C00503,A012,Rachel McCarthy,2025-12-22 13:06:08.863686,Delayed,0
C00504,A009,Conor Flynn,2026-03-03 13:06:08.863686,Completed,0
C00505,A002,Sarah O'Connor,2026-05-16 13:06:08.864701,Completed,0
C00506,A011,Patrick Nolan,2025-09-07 13:06:08.864701,Completed,0
C00507,A007,Michael Doyle,2026-07-06 13:06:08.864701,Completed,0
C00508,A007,Michael Doyle,2026-02-12 13:06:08.865686,Completed,1
C00509,A005,Mark Kelly,2026-07-08 13:06:08.865686,Completed,0
C00510,A004,David Byrne,2025-09-13 13:06:08.865686,Completed,0
C00511,A003,Emma Walsh,2026-03-03 13:06:08.865686,Completed,0
C00512,A002,Sarah O'Connor,2025-08-15 13:06:08.866685,Completed,0
C00513,A013,Brian O'Sullivan,2025-08-26 13:06:08.866685,Completed,0
C00514,A004,David Byrne,2025-10-29 13:06:08.866685,Escalated,1
C00515,A011,Patrick Nolan,2026-05-24 13:06:08.867685,Completed,0
C00516,A007,Michael Doyle,2026-07-08 13:06:08.867685,Completed,0
C00517,A002,Sarah O'Connor,2025-12-15 13:06:08.867685,Completed,0
C00518,A016,Daniel Clarke,2026-03-21 13:06:08.867685,Completed,0
C00519,A005,Mark Kelly,2026-04-15 13:06:08.868685,Completed,0
C00520,A011,Patrick Nolan,2026-06-02 13:06:08.868685,Completed,1
C00521,A006,Aoife Brennan,2026-01-15 13:06:08.868685,Delayed,1
C00522,A014,James Fitzgerald,2026-04-10 13:06:08.869685,Completed,0
C00523,A011,Patrick Nolan,2026-02-08 13:06:08.869685,Completed,0
C00524,A013,Brian O'Sullivan,2026-05-21 13:06:08.869685,Completed,1
C00525,A010,Laura Hughes,2025-12-10 13:06:08.870685,Completed,0
C00526,A010,Laura Hughes,2025-09-19 13:06:08.870685,Completed,0
C00527,A003,Emma Walsh,2025-12-08 13:06:08.870685,Completed,0
C00528,A001,John Murphy,2026-01-12 13:06:08.871694,Delayed,0
C00529,A016,Daniel Clarke,2026-02-07 13:06:08.871694,Delayed,0
C00530,A006,Aoife Brennan,2026-01-26 13:06:08.871694,Completed,0
C00531,A004,David Byrne,2026-05-08 13:06:08.871694,Completed,0
C00532,A001,John Murphy,2025-12-24 13:06:08.872686,Delayed,0
C00533,A004,David Byrne,2026-02-06 13:06:08.872686,Delayed,0
C00534,A007,Michael Doyle,2026-03-29 13:06:08.872686,Completed,0
C00535,A012,Rachel McCarthy,2025-09-16 13:06:08.872686,Completed,0
C00536,A002,Sarah O'Connor,2026-06-21 13:06:08.873685,Completed,0
C00537,A013,Brian O'Sullivan,2026-02-10 13:06:08.873685,Completed,0
C00538,A016,Daniel Clarke,2025-08-19 13:06:08.873685,Completed,0
C00539,A003,Emma Walsh,2025-08-22 13:06:08.874695,Completed,0
C00540,A016,Daniel Clarke,2026-05-01 13:06:08.874695,Completed,0
C00541,A006,Aoife Brennan,2026-04-28 13:06:08.875671,Escalated,0
C00542,A008,Niamh Ryan,2026-05-19 13:06:08.875671,Completed,0
C00543,A007,Michael Doyle,2025-10-12 13:06:08.875671,Completed,1
C00544,A006,Aoife Brennan,2026-01-16 13:06:08.876673,Completed,0
C00545,A004,David Byrne,2026-01-22 13:06:08.876673,Completed,0
C00546,A004,David Byrne,2026-05-23 13:06:08.876673,Delayed,1
C00547,A007,Michael Doyle,2025-07-13 13:06:08.877672,Escalated,1
C00548,A018,Kevin Reilly,2025-09-11 13:06:08.877672,Delayed,0
C00549,A016,Daniel Clarke,2025-11-18 13:06:08.877672,Delayed,0
C00550,A001,John Murphy,2026-02-12 13:06:08.878671,Delayed,0
C00551,A013,Brian O'Sullivan,2026-04-07 13:06:08.878671,Completed,0
C00552,A013,Brian O'Sullivan,2026-01-28 13:06:08.878671,Completed,0
C00553,A007,Michael Doyle,2025-07-30 13:06:08.878671,Completed,0
C00554,A018,Kevin Reilly,2026-05-27 13:06:08.879671,Completed,0
C00555,A018,Kevin Reilly,2026-06-04 13:06:08.879671,Completed,0
C00556,A003,Emma Walsh,2026-01-01 13:06:08.879671,Delayed,0
C00557,A009,Conor Flynn,2025-12-16 13:06:08.879671,Completed,0
C00558,A002,Sarah O'Connor,2025-08-10 13:06:08.880671,Completed,0
C00559,A016,Daniel Clarke,2026-02-08 13:06:08.880671,Escalated,0
C00560,A007,Michael Doyle,2025-08-02 13:06:08.880671,Completed,0
C00561,A007,Michael Doyle,2026-06-11 13:06:08.880671,Delayed,0
C00562,A007,Michael Doyle,2026-02-13 13:06:08.881670,Completed,0
C00563,A011,Patrick Nolan,2025-10-25 13:06:08.881670,Escalated,0
C00564,A013,Brian O'Sullivan,2026-03-10 13:06:08.881670,Completed,1
C00565,A002,Sarah O'Connor,2025-09-12 13:06:08.881670,Completed,0
C00566,A009,Conor Flynn,2025-07-30 13:06:08.882671,Delayed,0
C00567,A013,Brian O'Sullivan,2025-11-28 13:06:08.882671,Completed,0
C00568,A018,Kevin Reilly,2025-11-09 13:06:08.882671,Completed,0
C00569,A006,Aoife Brennan,2026-02-08 13:06:08.882671,Escalated,0
C00570,A009,Conor Flynn,2026-05-13 13:06:08.883671,Completed,0
C00571,A018,Kevin Reilly,2026-04-18 13:06:08.884175,Completed,0
C00572,A018,Kevin Reilly,2026-06-28 13:06:08.884175,Completed,0
C00573,A016,Daniel Clarke,2026-01-19 13:06:08.884175,Completed,0
C00574,A016,Daniel Clarke,2026-05-31 13:06:08.885174,Completed,1
C00575,A014,James Fitzgerald,2025-12-01 13:06:08.885174,Completed,0
C00576,A007,Michael Doyle,2026-05-07 13:06:08.885174,Escalated,0
C00577,A010,Laura Hughes,2026-01-28 13:06:08.885174,Completed,0
C00578,A003,Emma Walsh,2025-08-06 13:06:08.885174,Completed,0
C00579,A013,Brian O'Sullivan,2026-06-07 13:06:08.886191,Completed,0
C00580,A018,Kevin Reilly,2026-01-21 13:06:08.886191,Delayed,1
C00581,A001,John Murphy,2025-09-02 13:06:08.886191,Completed,1
C00582,A010,Laura Hughes,2025-07-29 13:06:08.886191,Completed,1
C00583,A007,Michael Doyle,2025-09-15 13:06:08.886191,Completed,0
C00584,A007,Michael Doyle,2026-06-05 13:06:08.887329,Delayed,0
C00585,A008,Niamh Ryan,2025-12-28 13:06:08.887329,Completed,0
C00586,A010,Laura Hughes,2026-05-10 13:06:08.887329,Completed,0
C00587,A018,Kevin Reilly,2025-11-09 13:06:08.887329,Completed,0
C00588,A003,Emma Walsh,2025-09-15 13:06:08.888310,Completed,0
C00589,A014,James Fitzgerald,2025-09-26 13:06:08.888310,Completed,0
C00590,A002,Sarah O'Connor,2025-10-19 13:06:08.888310,Completed,0
C00591,A002,Sarah O'Connor,2026-07-05 13:06:08.888310,Completed,1
C00592,A006,Aoife Brennan,2026-05-28 13:06:08.889327,Escalated,0
C00593,A009,Conor Flynn,2026-02-19 13:06:08.889327,Completed,0
C00594,A005,Mark Kelly,2025-12-02 13:06:08.889327,Completed,0
C00595,A016,Daniel Clarke,2025-10-09 13:06:08.890328,Completed,0
C00596,A013,Brian O'Sullivan,2026-02-01 13:06:08.890328,Completed,0
C00597,A013,Brian O'Sullivan,2026-01-18 13:06:08.890328,Completed,0
C00598,A010,Laura Hughes,2025-08-11 13:06:08.891327,Completed,0
C00599,A007,Michael Doyle,2025-10-31 13:06:08.891327,Escalated,0
C00600,A007,Michael Doyle,2025-11-24 13:06:08.891327,Completed,0
C00601,A011,Patrick Nolan,2025-10-05 13:06:08.892312,Completed,0
C00602,A013,Brian O'Sullivan,2026-03-09 13:06:08.893315,Escalated,0
C00603,A003,Emma Walsh,2025-12-14 13:06:08.893315,Completed,0
C00604,A006,Aoife Brennan,2026-03-03 13:06:08.894314,Completed,0
C00605,A016,Daniel Clarke,2025-12-31 13:06:08.894314,Completed,1
C00606,A004,David Byrne,2026-05-31 13:06:08.895314,Escalated,0
C00607,A018,Kevin Reilly,2025-11-05 13:06:08.895314,Delayed,0
C00608,A012,Rachel McCarthy,2025-11-09 13:06:08.895314,Completed,0
C00609,A003,Emma Walsh,2026-03-18 13:06:08.895314,Completed,0
C00610,A005,Mark Kelly,2026-01-19 13:06:08.896313,Completed,0
C00611,A012,Rachel McCarthy,2026-01-30 13:06:08.896313,Completed,0
C00612,A015,Sophie Bennett,2025-09-03 13:06:08.896313,Escalated,0
C00613,A013,Brian O'Sullivan,2026-02-15 13:06:08.897313,Completed,0
C00614,A004,David Byrne,2025-12-31 13:06:08.897313,Delayed,0
C00615,A003,Emma Walsh,2025-11-02 13:06:08.897313,Completed,0
C00616,A015,Sophie Bennett,2026-07-10 13:06:08.897313,Delayed,0
C00617,A014,James Fitzgerald,2025-07-22 13:06:08.898313,Completed,0
C00618,A010,Laura Hughes,2026-04-12 13:06:08.898313,Completed,0
C00619,A004,David Byrne,2025-08-29 13:06:08.898313,Escalated,0
C00620,A003,Emma Walsh,2026-07-02 13:06:08.898313,Completed,0
C00621,A016,Daniel Clarke,2025-12-16 13:06:08.899313,Completed,0
C00622,A003,Emma Walsh,2025-10-20 13:06:08.899313,Delayed,0
C00623,A013,Brian O'Sullivan,2025-12-19 13:06:08.899313,Completed,0
C00624,A011,Patrick Nolan,2026-05-07 13:06:08.900313,Completed,0
C00625,A015,Sophie Bennett,2026-03-14 13:06:08.900313,Escalated,0
C00626,A009,Conor Flynn,2026-01-03 13:06:08.900313,Completed,0
C00627,A010,Laura Hughes,2025-10-23 13:06:08.900313,Completed,0
C00628,A018,Kevin Reilly,2025-08-30 13:06:08.901488,Completed,0
C00629,A018,Kevin Reilly,2025-08-30 13:06:08.901488,Completed,0
C00630,A010,Laura Hughes,2026-05-28 13:06:08.901488,Escalated,0
C00631,A018,Kevin Reilly,2026-02-18 13:06:08.902469,Completed,0
C00632,A013,Brian O'Sullivan,2026-01-06 13:06:08.902469,Delayed,0
C00633,A002,Sarah O'Connor,2026-03-18 13:06:08.902469,Escalated,0
C00634,A007,Michael Doyle,2026-05-08 13:06:08.902469,Completed,1
C00635,A008,Niamh Ryan,2025-08-13 13:06:08.903467,Delayed,0
C00636,A003,Emma Walsh,2026-06-13 13:06:08.903467,Delayed,1
C00637,A018,Kevin Reilly,2026-05-08 13:06:08.903467,Delayed,1
C00638,A016,Daniel Clarke,2026-04-29 13:06:08.903467,Completed,0
C00639,A016,Daniel Clarke,2026-04-16 13:06:08.904452,Completed,1
C00640,A016,Daniel Clarke,2026-06-26 13:06:08.904452,Completed,0
C00641,A010,Laura Hughes,2026-04-08 13:06:08.904452,Completed,0
C00642,A007,Michael Doyle,2026-06-18 13:06:08.904452,Completed,0
C00643,A009,Conor Flynn,2026-06-27 13:06:08.905468,Completed,0
C00644,A007,Michael Doyle,2025-11-13 13:06:08.905468,Completed,0
C00645,A004,David Byrne,2026-03-01 13:06:08.905468,Completed,0
C00646,A011,Patrick Nolan,2026-03-01 13:06:08.905468,Escalated,0
C00647,A006,Aoife Brennan,2026-03-01 13:06:08.906467,Delayed,0
C00648,A003,Emma Walsh,2025-12-13 13:06:08.906467,Escalated,0
C00649,A002,Sarah O'Connor,2026-01-28 13:06:08.906467,Completed,1
C00650,A010,Laura Hughes,2025-10-27 13:06:08.906467,Completed,0
C00651,A016,Daniel Clarke,2026-06-06 13:06:08.907467,Completed,0
C00652,A013,Brian O'Sullivan,2025-12-17 13:06:08.907467,Completed,1
C00653,A004,David Byrne,2026-04-08 13:06:08.907467,Delayed,0
C00654,A001,John Murphy,2026-04-24 13:06:08.907467,Completed,0
C00655,A003,Emma Walsh,2026-04-01 13:06:08.908468,Completed,0
C00656,A010,Laura Hughes,2025-08-28 13:06:08.908468,Completed,0
C00657,A018,Kevin Reilly,2026-06-08 13:06:08.909453,Delayed,0
C00658,A006,Aoife Brennan,2026-05-01 13:06:08.909453,Escalated,1
C00659,A018,Kevin Reilly,2025-11-14 13:06:08.910454,Delayed,0
C00660,A003,Emma Walsh,2025-07-22 13:06:08.910454,Delayed,1
C00661,A008,Niamh Ryan,2025-08-21 13:06:08.910454,Completed,0
C00662,A011,Patrick Nolan,2026-04-15 13:06:08.910454,Completed,0
C00663,A002,Sarah O'Connor,2026-01-07 13:06:08.911454,Completed,0
C00664,A011,Patrick Nolan,2025-11-05 13:06:08.911454,Completed,1
C00665,A016,Daniel Clarke,2025-08-19 13:06:08.911454,Completed,0
C00666,A006,Aoife Brennan,2025-08-07 13:06:08.912638,Delayed,0
C00667,A003,Emma Walsh,2026-01-10 13:06:08.912638,Completed,0
C00668,A013,Brian O'Sullivan,2025-11-03 13:06:08.912638,Delayed,1
C00669,A006,Aoife Brennan,2025-10-06 13:06:08.912638,Completed,0
C00670,A001,John Murphy,2025-08-21 13:06:08.913631,Completed,1
C00671,A015,Sophie Bennett,2025-09-12 13:06:08.913631,Completed,0
C00672,A011,Patrick Nolan,2026-06-21 13:06:08.913631,Delayed,0
C00673,A006,Aoife Brennan,2025-11-07 13:06:08.914646,Completed,0
C00674,A007,Michael Doyle,2025-11-09 13:06:08.914646,Completed,0
C00675,A005,Mark Kelly,2025-09-09 13:06:08.914646,Completed,0
C00676,A015,Sophie Bennett,2025-09-05 13:06:08.915617,Delayed,0
C00677,A003,Emma Walsh,2025-09-16 13:06:08.915617,Delayed,0
C00678,A003,Emma Walsh,2026-04-03 13:06:08.915617,Completed,0
C00679,A018,Kevin Reilly,2025-11-10 13:06:08.916617,Completed,0
C00680,A006,Aoife Brennan,2026-06-16 13:06:08.916617,Completed,1
C00681,A010,Laura Hughes,2026-02-12 13:06:08.916617,Completed,0
C00682,A012,Rachel McCarthy,2025-08-10 13:06:08.916617,Delayed,1
C00683,A007,Michael Doyle,2026-02-27 13:06:08.917616,Completed,0
C00684,A012,Rachel McCarthy,2025-09-27 13:06:08.917616,Completed,0
C00685,A003,Emma Walsh,2026-06-30 13:06:08.917616,Delayed,0
C00686,A016,Daniel Clarke,2026-06-04 13:06:08.917616,Escalated,0
C00687,A015,Sophie Bennett,2025-09-28 13:06:08.918616,Delayed,0
C00688,A018,Kevin Reilly,2026-04-10 13:06:08.918616,Completed,0
C00689,A011,Patrick Nolan,2025-08-04 13:06:08.918616,Completed,0
C00690,A007,Michael Doyle,2026-05-17 13:06:08.918616,Completed,0
C00691,A016,Daniel Clarke,2026-07-07 13:06:08.919616,Completed,0
C00692,A013,Brian O'Sullivan,2025-10-14 13:06:08.919616,Completed,0
C00693,A010,Laura Hughes,2025-09-14 13:06:08.919616,Delayed,0
C00694,A007,Michael Doyle,2025-08-24 13:06:08.919616,Completed,0
C00695,A002,Sarah O'Connor,2025-07-29 13:06:08.920616,Completed,1
C00696,A010,Laura Hughes,2025-08-25 13:06:08.920616,Completed,0
C00697,A007,Michael Doyle,2025-08-06 13:06:08.920616,Completed,0
C00698,A006,Aoife Brennan,2025-08-27 13:06:08.920616,Escalated,0
C00699,A004,David Byrne,2026-04-17 13:06:08.921616,Delayed,0
C00700,A009,Conor Flynn,2025-12-28 13:06:08.921616,Escalated,0
C00701,A007,Michael Doyle,2026-01-10 13:06:08.921616,Completed,1
